,Features,Parameters_knn,RMSE,Sample_size,Runtime
0,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'Directors: 10']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8350185857892508,10000,175.84323596954346
1,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8362175194922544,10000,149.441175699234
2,"['Series', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8374894423352562,10000,222.03625249862668
3,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.837845332251683,10000,229.85985445976257
4,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8417765659097114,100000,1665.0189037322998
5,"['Series', 'Awards', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8471859819322057,10000,136.79128170013428
6,"['Series', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8473601329957291,10000,226.7049777507782
7,"['Series', 'Awards', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8475732949026998,10000,224.72317743301392
8,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8480653156898651,10000,145.6244697570801
9,"['Series', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8483003980261897,10000,141.26834917068481
10,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.856306530048189,10000,229.92266869544983
11,"['Series', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8569933179754557,10000,140.4305872917175
12,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8573576576267959,10000,230.3338921070099
13,"['Series', 'imdb_ratings']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8584287301781139,10000,138.30066108703613
14,"['Series', 'Awards', 'imdb_ratings', 'RottenTomatoes_Rating', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8590751287430219,10000,221.40916657447812
15,"['Series', 'Genres', 'imdb_ratings', 'PG_Rating', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8631670891837928,10000,227.72190237045288
16,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8661071871273008,10000,227.3055329322815
17,"['Series', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8662800092273143,10000,224.6811394691468
18,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'Keywords: 10', 'Directors: 5']","[('mean', False), ('knn_metric', 'cosine'), ('set_k', False)]",0.8670635348652577,10000,4428.344368457794
19,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'PG_Rating']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8671606151271797,10000,140.82195234298706
20,"['Series', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8698260205828654,10000,136.62413835525513
21,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'PG_Rating', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8706231106823777,10000,226.84411382675168
22,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'Directors: 10']","[('mean', False), ('knn_metric', 'cosine'), ('set_k', False)]",0.8719980361293251,10000,198.80215859413147
23,"['Series', 'Genres', 'imdb_ratings', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8742282703631132,10000,227.86003613471985
24,"['Series', 'Awards', 'imdb_ratings', 'RottenTomatoes_Rating']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8769586347004252,10000,135.60119986534121
25,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'Keywords: 10', 'Plots: 100', 'Directors: 5']","[('mean', False), ('knn_metric', 'cosine'), ('set_k', False)]",0.8783551485191959,10000,4425.252536058426
26,"['Series', 'imdb_ratings', 'RottenTomatoes_Rating', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8794237758006865,10000,221.1749539375305
27,"['Series', 'Awards', 'Genres', 'RottenTomatoes_Rating', 'PG_Rating', 'Directors: 5']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8808842558996419,10000,227.2965247631073
28,"['Series', 'Awards', 'Genres', 'imdb_ratings', 'RottenTomatoes_Rating', 'PG_Rating', 'Directors: 5']","[('mean', False), ('knn_metric', 'cosine'), ('set_k', False)]",0.8836012885105222,10000,258.18927550315857
29,"['Series', 'Awards', 'Genres', 'RottenTomatoes_Rating']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.883688196013924,10000,140.5967493057251
30,"['Series', 'Awards', 'Genres', 'imdb_ratings']","[('mean', False), ('knn_metric', 'minkowski'), ('set_k', False)]",0.8857306125954227,10000,140.33750367164612
